Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$1,268.266728","$1,627.660387","$1,755.165984","$1,983.063842","$2,202.644953","$2,656.647349","$3,992.036338","$4,374.851750","$4,552.944471","$4,818.683873","$5,235.134119","$5,465.203582","$5,990.460128","$6,589.383144","$7,005.502809","$7,753.025660","$7,772.808757","$7,789.391377","$7,520.790740","$7,905.676802","$8,220.276110","$8,451.958599","$8,994.324063","$9,491.475434","$10,685.260610","$11,173.949370","$11,560.245900","$11,510.040430","$11,658.629040","$11,998.175690","$12,828.438950","$14,173.751380","$15,595.639460","$17,219.048680","$17,550.663340","$16,310.460530","$16,489.795820","$16,907.209260","$16,691.332640","$16,893.606270","$16,924.190340","$16,990.219470","$17,343.725440","$17,843.197930","$18,224.890590","$19,002.962380","$16,643.806580","$17,225.462300","$20,018.515150"
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,"$1,059.000246","$1,179.050312","$1,181.942540","$1,309.978787","$1,259.336909","$1,342.994602","$1,424.471319","$1,882.203930","$2,905.414332","$6,957.189699","$7,317.772332","$8,621.124894","$10,159.012440","$11,020.680220","$15,409.828630","$26,228.073380","$22,494.866400","$21,254.062320","$18,526.294280","$17,619.328330","$15,863.264680","$10,262.927850","$11,587.489220","$10,949.802930","$11,762.351270","$13,440.666820","$13,717.387490","$15,080.722800","$14,420.590010","$14,000.444530","$15,827.987360","$16,706.471330","$16,593.434400","$12,653.811920","$14,065.702280","$17,971.888810","$16,437.426620","$16,817.235730","$18,521.362580","$21,839.259310","$25,991.206200","$30,767.747380","$32,337.281520","$37,427.548860","$27,497.541700","$34,609.699960","$46,139.106840","$46,844.196720","$43,950.057060","$41,035.773140","$30,681.437440","$26,762.037430","$28,186.983390","$31,241.023970","$30,748.320190","$27,179.344420","$31,448.913610","$37,152.466240"
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$309.854393,$324.687048,$319.853004,$343.624883,$341.206788,$337.005943,$383.086702,$472.238304,$514.691514,$486.575243,$515.299722,$423.269420,$440.033278,$433.865608,$496.786064,$550.656233,$564.486939,$644.087807,$652.361029,$699.331331,$722.826756,$765.009234,$841.366310,$951.739167,"$1,050.133115","$1,201.433648","$1,299.631249","$1,714.031072","$1,780.112218","$1,768.745957","$2,194.125870","$2,491.273456","$2,470.072136","$2,409.439989","$2,589.899141","$2,695.636904","$2,879.546572","$3,240.706326","$3,210.707814","$3,303.962309","$3,009.925516","$3,266.362774",nan
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,$59.297122,$62.742953,$66.448679,$69.378850,$74.014392,$80.193828,$89.528010,$101.330663,$113.700950,$131.850442,$162.506160,$210.959160,$262.464994,$371.434920,$442.536039,$487.916029,$485.403763,$559.656591,$695.092472,$917.594399,"$1,130.315973","$1,092.664138",$992.118213,"$1,105.130375","$1,128.871648",$978.993257,"$1,180.908788","$1,610.365363","$2,096.736376","$2,369.125814","$2,825.725034","$2,855.948898","$2,918.617005","$2,844.995750","$2,832.812881","$3,064.586353","$3,063.994873","$3,100.165355","$2,893.328745","$3,242.137160","$3,351.696517","$3,115.679000","$3,029.788522","$4,111.738085","$4,818.213103","$5,240.316159","$5,142.913834","$5,372.340732","$5,345.848491","$4,938.250136","$6,041.732051","$7,080.778297","$6,392.987347","$6,436.603063","$6,844.032996","$5,869.737772","$6,411.551666","$6,705.341062","$6,947.817841","$6,691.161051","$5,875.070606","$7,238.796096","$7,737.654681"
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,$66.770095,$71.993204,$71.439100,$72.839829,$78.393525,$81.428270,$83.611598,$84.843245,$97.084806,$93.018769,$91.472649,$95.418961,$106.944880,$123.494906,$125.663412,$165.793397,$194.600753,$216.604505,$258.068355,$293.166651,$330.002947,$284.637762,$303.250842,$263.989469,$252.748590,$338.748308,$434.375116,$459.166054,$476.020859,$452.966559,$512.850879,$475.276147,$471.940640,$413.959476,$267.006277,$340.399680,$299.619490,$271.143300,$272.101540,$273.427928,$243.877580,$242.575727,$253.410671,$283.675348,$309.190243,$317.877678,$340.414517,$388.477771,$446.228770,$452.922236,$459.776982,$515.209504,$525.867504,$352.226855,$394.856933,$351.879755,$372.135456,$414.740323,$435.932296,$426.408753,$435.469248,$461.137511,$427.058096
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,"$2,259.288302","$2,240.442972","$2,268.580522","$2,374.484523","$2,555.133928","$2,770.358560","$3,047.036662","$3,217.152221","$3,462.690283","$3,763.933952","$4,135.821498","$4,535.346032","$5,106.737080","$5,858.391831","$7,056.582022","$7,536.821932","$8,838.693384","$8,949.109893","$9,154.760931","$10,077.291940","$11,207.945200","$12,379.004640","$12,526.959040","$13,476.973830","$13,930.844460","$14,170.048240","$14,521.482540","$16,377.905350","$19,012.559250","$20,795.172530","$21,526.347700","$21,846.300250","$20,949.933270","$20,186.988500","$19,997.623740","$20,678.950440","$21,296.634420","$21,901.594040","$21,024.509930","$22,315.174290","$24,271.002060","$23,821.445590","$24,255.338580","$28,300.463100","$32,143.681410","$36,382.507920","$40,504.060730","$44,659.895140","$46,710.505580","$40,876.310150","$47,562.083430","$52,223.696110","$52,669.089960","$52,635.174960","$50,955.998320","$43,596.135540","$42,315.603710","$45,129.429300","$46,547.795180","$46,374.152750","$43,349.677860","$52,358.621640","$54,966.488840"
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$2,305.676347","$2,196.004082","$2,361.310828","$2,491.380715","$2,826.656416","$3,580.935593","$3,796.502848","$3,748.511882","$4,109.313731","$3,989.191736","$3,952.068244","$4,352.734622","$4,937.126616","$5,949.802829","$7,176.511344","$8,355.864587","$9,469.081319","$12,008.292400","$14,576.263880","$12,306.259670","$12,606.591160","$13,962.771090","$13,074.238240","$13,665.726600","$14,141.100620","$12,525.632700","$12,782.222240","$14,222.454290","$16,077.023950","$16,349.005360","$16,298.267060","$18,790.418160","$19,337.889030"
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,"$1,787.360378","$1,971.316356","$2,131.391688","$2,294.182886","$2,501.293232","$2,620.475592","$2,784.733595","$2,960.722636","$3,121.889084","$3,344.783659",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$19,393.784110","$17,664.639180","$18,000.190910","$17,858.877880","$16,991.366410","$17,151.920340","$24,459.627020","$30,440.680940","$32,690.430270","$31,308.172380","$39,575.726810","$39,544.724490","$40,713.157350","$39,236.676080","$43,092.013400","$50,115.138860","$48,092.254210","$41,584.083620","$42,680.194950","$41,696.940370","$38,864.043900","$39,638.438790","$42,458.534160","$49,337.546890","$54,659.640300","$56,243.947300","$59,008.993010","$64,991.005150","$74,175.877640","$71,565.569980","$76,531.372940","$90,476.758970","$85,836.207680","$87,304.330580","$88,724.990940","$83,806.447600","$82,153.074540","$82,254.376930","$85,216.642950","$84,121.931030","$85,656.322670","$91,991.600460","$92,101.469740"
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$41,229.014270","$43,247.686000","$44,318.221100","$42,678.277030","$45,279.641940","$49,428.309760","$57,200.466460","$58,550.657170","$63,665.315350","$75,148.349440",nan,nan,nan,nan,nan,nan,nan,nan,"$58,093.996060","$57,683.893900","$62,316.219950","$61,281.327220","$57,339.526870","$67,960.727000",nan
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,$504.801138,$580.813413,$663.816285,$646.030614,$675.699329,$679.197858,$781.778174,$756.691115,$757.689949,$865.756324,$931.167682,"$1,089.342664","$1,166.375986","$1,632.389441","$1,547.797562",$716.344600,$956.848647,"$1,273.087681","$1,435.841282","$1,929.007223","$2,531.573261","$2,965.374260","$2,144.985787","$1,699.692543","$1,615.361915","$1,436.176916","$1,509.532606","$1,750.658691","$2,015.735295","$2,276.341379","$2,481.739743","$2,789.809659","$3,335.064959","$3,521.711814","$4,011.694136","$5,094.505484","$5,376.149433","$5,788.859948","$5,467.570877","$4,981.191106","$5,097.114937","$4,606.890564","$4,479.175044","$4,824.220541","$6,185.514792","$7,561.830548","$9,418.062718","$10,461.366090","$10,783.170820","$10,182.860560","$12,767.782040","$14,628.572460","$15,406.492840","$15,833.275920","$14,666.343120","$13,569.948130","$13,785.687600","$15,045.527850","$15,795.708140","$14,627.145020","$13,165.386340","$16,247.401020","$15,355.506500"
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,$89.520218,$75.805564,$70.909155,$74.313375,$85.498246,$98.486422,$104.324189,$96.589183,$91.472388,$100.129541,$113.162582,$118.654149,$131.885532,$157.089148,$160.147681,$178.339577,$165.404233,$185.420499,$156.396389,$183.983152,$194.804722,$197.071474,$203.334920,$225.431929,$250.713969,$294.458848,$281.928121,$251.811957,$283.537695,$310.881912,$317.884673,$333.142145,$366.460692,$377.389839,$473.489935,$609.604362,$709.415888,$781.742593,$828.594658,$873.297611,$959.360412,"$1,053.112272","$1,148.514188","$1,288.637543","$1,508.667946","$1,753.414263","$2,099.219342","$2,693.958555","$3,468.327063","$3,832.227428","$4,550.473924","$5,614.385739","$6,300.582352","$7,020.385682","$7,636.074223","$8,016.446016","$8,094.390375","$8,817.045496","$9,905.406118","$10,143.860210","$10,408.719120","$12,617.504990","$12,720.215640"
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,$147.277834,$160.652717,$161.390234,$183.100157,$213.141608,$204.717059,$219.237832,$222.975514,$253.713740,$259.052653,$265.740358,$277.000411,$309.265108,$400.874524,$468.802628,$568.113507,$652.702808,$844.815626,"$1,025.933653","$1,143.385842","$1,225.415513",$978.074768,$845.664978,$736.710616,$711.085257,$700.280824,$888.341376,$945.998626,$928.641726,$851.213395,$906.411513,$848.282028,$868.725542,$829.482477,$602.331970,$769.255684,"$1,220.121444","$1,176.851967","$1,237.131417","$1,154.479067",$986.777353,$974.779985,"$1,020.950491","$1,173.063882","$1,267.764823","$1,267.087311","$1,303.564967","$1,451.232531","$1,683.337505","$1,638.804684","$1,654.177959","$1,701.704641","$1,649.301615","$1,903.054229","$2,124.019430","$1,941.581898","$1,999.195372","$2,113.341525","$2,295.540335","$2,290.787379","$2,349.069882","$2,613.378893","$2,486.412194"
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,$120.018194,$125.525586,$130.895301,$132.348114,$139.780591,$143.070468,$145.998946,$156.679771,$170.745596,$175.073317,$178.406167,$186.641930,$220.024808,$271.678543,$299.861903,$386.220943,$381.426602,$435.390563,$581.890706,$718.031333,$783.410144,$748.771400,$730.768896,$743.474069,$768.983983,$871.541119,"$1,172.490249","$1,250.697602","$1,137.225183",$993.087358,"$1,077.333545","$1,005.304364",$995.314493,"$1,295.916462",$692.858734,$822.363213,$817.184094,$773.927146,$789.274293,$786.845888,$700.163236,$706.984217,$780.270554,$976.519303,"$1,119.980861","$1,129.357980","$1,177.968605","$1,311.002963","$1,476.009078","$1,445.860248","$1,383.813864","$1,497.926586","$1,433.723927","$1,559.139050","$1,631.713986","$1,399.675336","$1,426.065481","$1,479.862223","$1,594.060109","$1,538.687912","$1,539.130547","$1,666.932809","$1,588.478723"
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,$219.905827,$196.943210,$234.975860,$376.146484,$169.843799,$231.898321,$252.632169,$183.198578,$205.531296,$256.978163,$242.047913,$270.109754,$290.207969,$360.129647,$427.511705,$444.084056,$407.887411,$508.912790,$614.529605,$581.730373,$538.960528,$456.621754,$483.771977,$379.474099,$262.977514,$233.604893,$255.172056,$234.210413,$262.556632,$259.056194,$259.805597,$258.784394,$214.632137,$270.490946,$140.209683,$130.376256,$130.816496,$135.888930,$135.477400,$99.757251,$392.626334,$148.447124,$168.944805,$167.981575,$187.856781,$211.572630,$247.541936,$277.612080,$317.889210,$290.155675,$324.827726,$376.374981,$412.776261,$444.864357,$472.266236,$482.064569,$456.027950,$451.089089,$546.212593,$575.882781,$524.666686,$577.209215,$586.464289
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,$124.782359,$139.995754,$149.702467,$150.738168,$158.135593,$164.250532,$177.611095,$185.711648,$190.898663,$195.500650,$196.823812,$223.675316,$276.493942,$353.752581,$370.418303,$472.082070,$453.069200,$448.501085,$502.958019,$670.359915,$932.508544,"$1,065.741618","$1,130.258494","$1,074.505323","$1,095.837852","$1,047.667840",$870.299974,"$1,049.847829",$981.893652,"$1,030.362504","$1,173.264436","$1,110.972105","$1,163.534936","$1,034.753192",$662.877334,$771.613946,$902.045746,$807.891899,$663.728703,$780.589705,"$1,029.960689",$859.440012,$910.869711,"$1,023.088496","$1,314.411280","$1,810.588944","$2,116.868944","$2,219.912305","$2,848.653160","$2,283.949871","$2,962.762480","$3,415.062376","$3,753.860925","$3,719.651037","$3,622.530074","$2,347.818507","$1,970.250199","$2,088.500299","$2,512.384167","$2,288.808086","$1,838.448124","$2,290.382994","$2,447.988989"
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,$256.962847,$280.579137,$296.893790,$280.993494,$336.722069,$315.212330,$288.575890,$301.136383,$299.922605,$316.305007,$344.332600,$365.345951,$395.987622,$460.600711,$540.226189,$559.681442,$641.550720,$796.556192,$930.406202,"$1,092.304564","$1,275.996593","$1,358.485452","$1,421.921688","$1,381.120048","$1,333.370911","$1,189.869405","$1,166.300797","$1,188.551777","$1,254.531546","$1,238.603367","$1,467.547436","$1,491.856728","$1,720.568557","$1,920.398967","$2,314.900990","$2,571.468190","$2,652.103881","$2,860.040941","$2,595.543012","$2,236.072925","$2,546.850213","$2,465.007011","$2,421.162103","$2,305.170507","$2,811.459450","$3,448.538274","$3,782.603504","$4,762.082973","$5,534.689447","$5,245.951665","$6,392.758026","$7,392.943600","$8,096.801510","$8,263.641929","$8,167.472842","$6,228.651622","$5,936.261022","$6,449.970987","$6,782.037920","$6,436.509215","$5,304.289129","$6,182.707099","$6,630.282726"
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$646.360534,$580.941020,$530.204359,$538.056857,$505.100928,$523.695186,$723.182760,$850.433128,$873.624704,$813.846019,$996.528054,$958.921149,"$1,009.710263",$977.474381,$674.137308,$823.676610,$801.261221,$721.627300,$717.318132,$726.488889,$654.180431,$691.041978,$761.947888,$959.228988,"$1,090.427168","$1,103.195417","$1,155.085676","$1,289.794850","$1,454.650909","$1,409.106673","$1,384.063284","$1,526.832638","$1,483.951559","$1,595.989819","$1,608.687875","$1,322.936775","$1,357.266229","$1,414.586689","$1,531.337811","$1,510.797323","$1,519.586780","$1,577.470841","$1,484.892465"
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$448.397134,$433.623964,$430.960741,$418.393681,$393.531042,$405.233131,$553.782248,$674.622657,$748.254383,$746.750161,$841.805014,$858.087037,$935.106141,"$1,251.866347","$1,012.263391","$1,184.176735","$1,192.329989","$1,139.217697","$1,185.583740","$1,317.573685","$1,176.707258","$1,208.457605","$1,311.214577","$1,693.978552","$1,900.888467","$1,972.784937","$2,220.098177","$3,268.305689","$3,839.863644","$3,592.315891","$3,500.977452","$3,880.069182","$3,583.461717","$3,757.659953","$3,739.278279","$3,169.078915","$3,312.696757","$3,534.343583","$3,860.454811","$3,928.309096","$3,223.735602","$3,557.837775","$3,902.589049"
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,$376.968786,$351.201086,$331.146214,$341.576193,$349.901343,$369.980559,$391.211288,$409.983118,$440.600668,$472.671832,$530.706337,$565.287534,$633.199660,$762.082520,$809.696052,$928.505086,"$1,113.036426","$1,380.475197","$1,541.069635","$1,717.784647","$2,001.176738","$1,057.416315","$1,021.892746","$1,199.898669","$1,357.643286","$1,414.128192","$1,551.691775","$1,549.941803","$1,537.461223","$1,705.431654","$1,808.495959","$2,221.474653","$2,578.025031","$2,814.044548","$3,005.540323","$3,240.711145","$3,194.112988","$3,373.410585","$3,580.933885","$3,653.754208","$3,773.033793","$3,941.598643","$4,021.425361","$4,123.506487","$4,376.080428","$4,643.458570","$5,188.361792","$6,055.086779","$6,841.911460","$6,737.860754","$8,147.243985","$9,137.455102","$9,971.651656","$10,633.266560","$10,737.678880","$11,529.955170","$11,899.813980","$12,118.133620","$12,383.149950","$12,669.341160","$12,179.256670","$12,537.256750","$13,198.821720"
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,$446.724344,$475.196775,$493.291450,$515.430227,$546.452701,$578.953997,$618.508771,$654.127061,$640.562149,$687.929296,$746.028155,$799.675379,$911.453624,$985.632558,"$1,266.194600","$1,463.422035","$1,490.407215","$1,712.863803","$1,736.624601","$1,974.780393","$2,434.179143","$2,656.804488","$2,915.116468","$2,921.933513","$2,762.383472","$2,707.098862","$2,449.999850","$2,613.338979","$2,752.330066","$2,802.623229","$2,995.966897","$2,956.092297","$2,885.095524","$3,097.287282","$3,226.763708","$3,524.139861","$3,809.576981","$4,418.658100","$4,681.018056","$4,925.011154","$5,246.596267","$5,368.469898","$5,594.321499","$5,938.534367","$6,453.146297","$7,248.425703","$8,192.985214","$9,053.247567","$10,222.727940","$8,592.549104","$9,271.138079","$9,947.615990","$10,416.841210","$10,542.075210","$10,711.778660","$10,447.679950","$9,769.469641","$10,061.086610","$10,339.100780","$10,409.716380","$8,864.604370","$10,114.146840","$12,382.375380"
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$641.853307,$766.106951,$887.217198,"$1,074.187060","$1,211.710410","$1,369.245073","$1,436.285607","$1,468.709342","$1,833.990853","$2,003.582846","$2,030.041049","$2,046.010188","$2,114.620716","$2,223.920891","$2,388.285775","$2,258.389142","$2,366.921203","$2,441.575942","$2,633.847388","$2,567.017064","$2,695.614865","$2,269.645578","$2,048.068839","$2,063.222123","$2,613.005039","$2,784.902605","$2,281.975550","$2,306.383940","$2,332.508217","$2,562.274105","$2,752.203783","$2,844.244437","$3,007.193074","$3,205.688398","$3,403.296163","$3,791.873006","$4,336.873330","$4,814.854876","$4,992.824494","$5,094.437562","$5,275.532601","$6,106.006792","$6,467.337914","$6,814.243844","$7,117.526910","$7,683.757891","$8,055.889907","$8,543.360968","$8,831.907222","$9,139.415856","$9,499.590202",nan,nan
